0;1907;0;0;63;-0,18;-0,02;9,0;-2;2878;82;2;87;-1456233351;567595068;47° 34' 30" N;-122° 3' 36" W
0;1923;0;0;58;-0,34;0,02;9,0;-4;3626;82;2;88;-1456233185;567596893;47° 34' 31" N;-122° 3' 36" W
0;1939;0;0;56;-0,51;0,09;9,0;-6;3528;82;2;93;-1456233020;567598504;47° 34' 32" N;-122° 3' 36" W
0;1954;0;0;57;-0,36;0,18;9,0;-4;3718;82;2;95;-1456231363;567599363;47° 34' 32" N;-122° 3' 35" W
0;1971;0;0;60;-0,06;0,15;9,0;0;3977;82;2;97;-1456229540;567600007;47° 34' 32" N;-122° 3' 35" W
0;1988;0;0;63;0,02;-0,08;9,0;0;2860;83;3;98;-1456227055;567600974;47° 34' 32" N;-122° 3' 34" W
0;2005;0;0;59;-0,15;0,03;9,0;-2;2665;83;3;102;-1456224569;567601725;47° 34' 32" N;-122° 3' 33" W
0;2020;0;0;57;-0,16;0,08;9,0;-2;2650;83;3;103;-1456222249;567602584;47° 34' 33" N;-122° 3' 32" W
0;2035;0;0;58;0,07;0,09;9,0;1;2752;83;3;104;-1456219929;567603443;47° 34' 33" N;-122° 3' 32" W
0;2053;0;0;61;0,21;0,18;9,0;2;2901;84;3;107;-1456217775;567604302;47° 34' 33" N;-122° 3' 31" W
0;2071;0;0;64;0,37;0,11;9,0;3;3058;84;3;110;-1456214958;567605268;47° 34' 34" N;-122° 3' 30" W
0;2089;0;0;66;0,17;0,11;9,0;2;3146;84;3;110;-1456212970;567605913;47° 34' 34" N;-122° 3' 30" W
0;2108;0;0;68;0,17;0,12;9,0;1;3231;84;3;117;-1456210153;567606879;47° 34' 34" N;-122° 3' 29" W
0;2127;0;0;68;0,09;-0,09;9,0;0;3059;84;4;120;-1456207336;567608168;47° 34' 34" N;-122° 3' 28" W
0;2144;0;0;64;-0,07;0,10;9,0;-1;2320;84;4;119;-1456207336;567608168;47° 34' 34" N;-122° 3' 28" W
0;2162;0;0;63;-0,01;0,08;8,5;0;2310;84;4;120;-1456205348;567609993;47° 34' 35" N;-122° 3' 27" W
0;2179;0;0;63;-0,01;0,06;8,5;0;2269;84;4;120;-1456203359;567611389;47° 34' 35" N;-122° 3' 27" W
0;2196;0;0;60;0,04;-0,04;8,5;1;2134;84;4;124;-1456201537;567613107;47° 34' 36" N;-122° 3' 26" W
0;2211;0;0;56;0,14;0,11;8,5;2;2059;85;4;124;-1456199548;567614395;47° 34' 36" N;-122° 3' 26" W
0;2227;0;0;56;0,33;0,16;8,5;4;2098;85;4;125;-1456198388;567615791;47° 34' 37" N;-122° 3' 25" W
0;2243;0;0;58;0,27;0,15;8,5;3;2171;85;4;126;-1456197063;567617402;47° 34' 37" N;-122° 3' 25" W
0;2259;0;0;60;0,15;0,11;8,5;1;2216;85;4;128;-1456196897;567619227;47° 34' 38" N;-122° 3' 25" W
0;2276;0;0;62;-0,02;0,12;8,5;0;2309;85;4;127;-1456196897;567620838;47° 34' 38" N;-122° 3' 25" W
0;2294;0;0;65;-0,03;0,11;8,5;0;2405;85;4;125;-1456196897;567622878;47° 34' 39" N;-122° 3' 25" W
0;2312;0;0;67;-0,02;-0,06;8,5;0;2397;86;4;125;-1456196897;567625025;47° 34' 40" N;-122° 3' 25" W
0;2330;0;0;63;-0,01;-0,04;8,5;0;2248;86;4;125;-1456196897;567626958;47° 34' 40" N;-122° 3' 25" W
0;2346;0;0;61;-0,01;0,00;8,5;0;2200;86;4;126;-1456196897;567628891;47° 34' 41" N;-122° 3' 25" W
0;2363;0;0;60;-0,01;-0,06;8,5;0;2122;86;4;125;-1456196897;567630716;47° 34' 41" N;-122° 3' 25" W
0;2379;0;0;57;0,00;-0,03;8,5;0;2074;86;4;125;-1456196897;567630716;47° 34' 41" N;-122° 3' 25" W
0;2394;0;0;56;0,00;0,02;8,5;0;2046;86;4;125;-1456197063;567632434;47° 34' 42" N;-122° 3' 25" W
0;2410;0;0;56;0,01;-0,02;8,5;0;2018;86;5;126;-1456196897;567634367;47° 34' 42" N;-122° 3' 25" W
0;2425;0;0;54;0,02;0,04;8,5;0;1643;87;5;126;-1456196897;567636085;47° 34' 43" N;-122° 3' 25" W
0;2440;0;0;56;-0,01;0,07;8,5;0;1722;87;5;126;-1456196897;567637695;47° 34' 43" N;-122° 3' 25" W
0;2456;0;0;58;0,00;0,01;8,5;0;1761;87;5;127;-1456196897;567639413;47° 34' 44" N;-122° 3' 25" W
0;2472;0;0;58;0,00;-0,03;8,5;0;1249;87;6;128;-1456196897;567641776;47° 34' 45" N;-122° 3' 25" W
0;2488;0;0;57;0,01;-0,01;8,5;0;1510;87;6;129;-1456196897;567643279;47° 34' 45" N;-122° 3' 25" W
0;2503;0;0;57;0,01;0,06;8,5;0;1452;87;6;129;-1456196731;567645319;47° 34' 46" N;-122° 3' 25" W
0;2520;0;0;60;0,00;0,07;8,0;0;1519;87;6;129;-1456196566;567647144;47° 34' 46" N;-122° 3' 25" W
0;2537;0;0;61;0,02;0,03;8,0;0;1523;87;6;130;-1456196566;567649077;47° 34' 47" N;-122° 3' 25" W
0;2554;0;0;62;0,01;0,04;8,0;0;1570;87;6;132;-1456196400;567651010;47° 34' 47" N;-122° 3' 25" W
0;2571;0;0;63;0,02;-0,04;8,0;0;1517;87;6;131;-1456196400;567651010;47° 34' 47" N;-122° 3' 25" W
0;2588;0;0;61;0,01;-0,04;8,0;0;1285;87;6;129;-1456196234;567652943;47° 34' 48" N;-122° 3' 25" W
0;2605;0;0;60;0,00;-0,03;8,0;0;1000;87;6;130;-1456196068;567654983;47° 34' 49" N;-122° 3' 25" W
0;2621;0;0;59;-0,04;-0,03;8,0;0;905;87;6;128;-1456196068;567656915;47° 34' 49" N;-122° 3' 25" W
0;2637;0;0;59;0,00;-0,03;8,0;0;823;87;6;126;-1456196068;567658526;47° 34' 50" N;-122° 3' 25" W
0;2654;0;0;59;0,04;-0,03;8,0;0;737;87;6;124;-1456195903;567660459;47° 34' 50" N;-122° 3' 24" W
0;2670;0;0;59;-0,03;-0,03;8,0;0;704;87;6;124;-1456195737;567662392;47° 34' 51" N;-122° 3' 24" W
0;2687;0;0;60;0,03;-0,04;8,0;0;688;87;6;125;-1456195737;567664110;47° 34' 51" N;-122° 3' 24" W
0;2703;0;0;61;-0,02;-0,04;8,0;0;674;87;6;125;-1456195737;567666150;47° 34' 52" N;-122° 3' 24" W
0;2721;0;0;63;0,02;-0,04;8,0;0;673;87;6;126;-1456195737;567668082;47° 34' 53" N;-122° 3' 24" W
0;2738;0;0;64;-0,01;-0,04;8,0;0;680;87;6;126;-1456195737;567669908;47° 34' 53" N;-122° 3' 24" W
0;2756;0;0;66;0,00;-0,04;8,0;0;695;87;6;127;-1456195571;567671840;47° 34' 54" N;-122° 3' 24" W
0;2775;0;0;68;0,03;-0,04;8,0;0;674;87;6;127;-1456195406;567673988;47° 34' 54" N;-122° 3' 24" W
0;2794;0;0;69;0,00;-0,04;8,0;0;672;87;6;123;-1456195406;567676243;47° 34' 55" N;-122° 3' 24" W
0;2813;0;0;70;0,00;-0,03;8,0;0;677;87;7;116;-1456195240;567678283;47° 34' 56" N;-122° 3' 24" W
0;2832;0;0;69;0,02;-0,04;8,0;0;682;87;7;112;-1456195240;567680538;47° 34' 56" N;-122° 3' 24" W
0;2851;0;0;69;-0,02;-0,03;8,0;0;669;87;7;110;-1456195240;567682578;47° 34' 57" N;-122° 3' 24" W
0;2870;0;0;67;0,00;-0,03;8,0;0;683;87;7;110;-1456195240;567684403;47° 34' 57" N;-122° 3' 24" W
0;2888;0;0;65;-0,03;-0,02;8,0;0;1124;87;7;110;-1456195240;567686443;47° 34' 58" N;-122° 3' 24" W
0;2906;0;0;65;0,00;0,01;8,0;0;1148;87;7;110;-1456195074;567688376;47° 34' 59" N;-122° 3' 24" W
0;2924;0;0;65;0,00;0,01;8,0;0;1570;87;6;111;-1456195074;567688376;47° 34' 59" N;-122° 3' 24" W
